id,created_at,text
792836487326859269,2016-10-30 21:12:03,"b'Las elecciones municipales nos permitieron  presentarnos, ahora vamos con y desde la gente , por TODO, por el Gobie\xe2\x80\xa6 https://t.co/vRWikHNb8I'"
792835649737031680,2016-10-30 21:08:43,b'Cotizaciones y aportes https://t.co/J2DzXkSgKa'
792540150240841730,2016-10-30 01:34:31,"b'RT @ActualidadRT: Putin: ""Rusia no planea atacar a nadie: eso es rid\xc3\xadculo, absurdo e impensable"" (Video) https://t.co/EMBAwrYPTN https://t.\xe2\x80\xa6'"
789910329945911297,2016-10-22 19:24:33,b'#Municipales2016 Los que gobiernan no de presentan a las elecciones. Ma\xc3\xb1ana todo Chile dice #QueLosVecinosGanen #MunicipiosCiudadanos ListaR'
789908508183556096,2016-10-22 19:17:18,b'RT @Ferbermello: #Municipales2016 ma\xc3\xb1ana decidimos por el cambio para nuestras comunas #QueLosVecinosGanen  #Conchali R60'
789908470711644160,2016-10-22 19:17:09,b'RT @chile_upa: #VotaChile2016 depende de nosotras y nosotros decirle chao a la mafia e instalar municipios ciudadanos. Lista R #QueLosVecin\xe2\x80\xa6'
789908309465784320,2016-10-22 19:16:31,b'#QueLosVecinosGanen ma\xc3\xb1ana comienza a forjarse un nuevo Chile. El cambio y la esperanza para parar los abusos #ListaR #Municipales2016'
786275977823268864,2016-10-12 18:42:56,"b'CNN Chile nuestra a todos los partidos y grupos algunos menos a UNI\xc3\x93N PATRI\xc3\x93TICA UPA, ocultamiento descarado.\xc2\xa1Miserables!'"
785143718932279296,2016-10-09 15:43:44,"b'Comunicado de Prensa, Contra los Corruptos del Duopolio https://t.co/jW4Sbx8ByR'"
780231814455648256,2016-09-26 02:25:35,"b'https://t.co/wT79cTfaFP contra la mafia, por una Patria Nueva!!'"
780059377860538370,2016-09-25 15:00:23,"b'TVN Estado nacional dan espacio a F. Kast,EVOPOLIS con menos firmas que UNI\xc3\x93N PATRI\xc3\x93TICA que es ocultada = a nuestra cand a presidencial'"
779424273068851200,2016-09-23 20:56:42,"b'Los chantas con muchas lucas publicas y de los poderosos a nosotros nos quitaron hasta las murallas,\xc2\xbfIGUALDAD en las elecciones?'"
779058547715870721,2016-09-22 20:43:26,"b'Buena acogida en la gente, de los medios NO SE ESCUCHA PADRE! no esper\xc3\xa1bamos otra cosa, lo que importa es la gente\xe2\x80\xa6 https://t.co/MHHU1r7dhV'"
778593430410780672,2016-09-21 13:55:14,"b'https://t.co/UyBrCv2imN A encartar a las mayor\xc3\xadas, a golpear hasta destruir al duopolio, a la MAFIA \xc2\xa1a vencer!'"
777882375032283137,2016-09-19 14:49:45,"b'#FelizLunes despu\xc3\xa9s de un TEDEUM lleno de poses y miradas chantas sobre los abusos y corrupci\xc3\xb3n, poco les queda, la gente NO es tonta! \xc2\xa1UPA!'"
