id,created_at,text
871515525771350016,2017-06-04 23:54:27,b'@Cesar84000376 \xc2\xbfqu\xc3\xa9 sabes t\xc3\xba de guacamayos?... x lo visto eres un carpintero... Pastelero a tus pasteles y deja de\xe2\x80\xa6 https://t.co/cpYRNHclmN'
871514853466308609,2017-06-04 23:51:47,"b'@Cesar84000376 Te har\xc3\xa9 la pregunta una vez m\xc3\xa1s.. Por favor, dime \xc2\xbfqui\xc3\xa9n eres?\xc2\xbfcdo estuviste en mi casa? y descr\xc3\xadbem\xe2\x80\xa6 https://t.co/4FMxklY3ng'"
871513450920464386,2017-06-04 23:46:13,b'@Cesar84000376 Descr\xc3\xadbelo... y repito dame tu nombre y recu\xc3\xa9rdame la ocasi\xc3\xb3n.. No basta mentir as\xc3\xad.'
871511684980060160,2017-06-04 23:39:12,"b""Perd\xc3\xb3n... \xc2\xbflos has visto alguna vez en directo para opinar as\xc3\xad?.. y s\xc3\xad es el caso, \xc2\xbfqui\xc3\xa9n eres? xq'no te conozco ni\xe2\x80\xa6 https://t.co/ImxUoiIqPP"""
871510364013428739,2017-06-04 23:33:57,"b'Mis loros han sido visitados x el SAG en 2oportunidades, encontrando todo en orden... sus permisos, papeles, salud,\xe2\x80\xa6 https://t.co/cu6rnyhA51'"
871507759040253960,2017-06-04 23:23:36,"b'RT @BotanikaLinden: Sadiq Khan Says He ""Has More Important Things To Do"" Than Respond To Donald Trump\'s Tweets https://t.co/gKpAPQIMS4 via\xe2\x80\xa6'"
871507663506604033,2017-06-04 23:23:13,"b""No conozco conservador sensato en el mundo que no sienta verg\xc3\xbcenza x Trump... Es exasprrante y tender\xc3\xa1 a q'le hagan el quite."""
871506868484616192,2017-06-04 23:20:03,"b'RT @MattChorley: Sadiq Khan has ""more important things to do"" than respond to Trump\'s tweets, says an aide https://t.co/COH4kxikfM'"
871505799654379524,2017-06-04 23:15:49,b'RT @MayorofLondon: We are all shocked and angry today - but this is our city. We will never let these cowards win and we will never be cowe\xe2\x80\xa6'
871504722175438848,2017-06-04 23:11:32,"b'With his London tweets, Trump embarrasses himself \xe2\x80\x94 and America \xe2\x80\x94 once again https://t.co/tvFBkUauGT'"
871480794556108800,2017-06-04 21:36:27,"b'RT @TkyriosChile: Jocelyn-Holt: ""S\xc3\xa1nchez, Guillier y Goic son los tres chiflados"" https://t.co/CkqJD14sGw https://t.co/xfXSt7Z8lh'"
871474632142073856,2017-06-04 21:11:58,"b""No s\xc3\xa9... pero te puedo decir q'de chico siempre supe levantarme y nunca mirar para atr\xc3\xa1s...\xf0\x9f\x98\x84 https://t.co/gZGvV4zRUc"""
871474410238201856,2017-06-04 21:11:05,b'A como vas... terminar\xc3\xa1s entreg\xc3\xa1ndole el gobierno con cinta de regalo... sigue igual\xf0\x9f\x98\x89 https://t.co/JFfH8uJKLm'
871470887555534848,2017-06-04 20:57:05,b'Yo..\xf0\x9f\x99\x8c https://t.co/jE2idjt6ho'
871470770123362304,2017-06-04 20:56:37,"b""\xc2\xbfyo?.. el pelota q'te ayudar\xc3\xa1 a no victimizarte, levantarte x tus propios pies y no encajonarte en lo que solo te t\xe2\x80\xa6 https://t.co/MsGAo7tYWz"""
871468241171951618,2017-06-04 20:46:34,"b'RT @CNNChile: Jocelyn-Holt: ""S\xc3\xa1nchez, Guillier y Goic son los tres chiflados"" https://t.co/myUHki5t0a #CNNChile https://t.co/fTiHRbP2Cv'"
871468139539771392,2017-06-04 20:46:10,"b'As\xc3\xad funcionan las democracias.... #ElOtroChile.. ese lleno de ""don Nadie\'s"" que recupere su pa\xc3\xads... https://t.co/KJ7sBQ6L8x'"
871467704674287616,2017-06-04 20:44:26,b'RT @dcexaminer: London officer who was stabbed in the face fought attackers with just a baton https://t.co/SngVMzo2gj https://t.co/j6Krs47C\xe2\x80\xa6'
871464376750002177,2017-06-04 20:31:13,"b""Voy d'independiente. Fui formado x la DC. Soy d'1familia de agricultores liberales sXIX del Maule y quiero romper e\xe2\x80\xa6 https://t.co/twdWYKRYeU"""
871463570558603264,2017-06-04 20:28:00,"b""Que gente +freak. 1) x el hecho, su desenlace y motivaciones pero 2) xq'SPi\xc3\xb1era ya oficia d'vocero d'la SOFOFA. As\xc3\xad\xe2\x80\xa6 https://t.co/mupb2keD6k"""
871460820869316608,2017-06-04 20:17:05,"b'X ahora me interesa q\'se abran a escuhar, digan ""\xc3\xa9ste tipo tiene un punto"" y d\'aqu\xc3\xad a noviembre les d\xc3\xa9 esperanza y\xe2\x80\xa6 https://t.co/xvXTMX9VsA'"
871457516974112769,2017-06-04 20:03:57,"b""Xq'los Tres Chiflados son los herederos de Bachelet,vienen d'su mismo mundo, culturas pol y se expresan distinto so\xe2\x80\xa6 https://t.co/JQbtQ7NNpX"""
871456699059720192,2017-06-04 20:00:42,b'RT @TheEconomist: Prison is an expensive way of making bad people worse https://t.co/DQU0LvzPUr'
871455848089911296,2017-06-04 19:57:19,"b'RT @alb0black: Puente de palo sobre el r\xc3\xado Mapocho.\nSantiago de Chile, a\xc3\xb1o 1895.\n\xc2\xbfsector https://t.co/pfTfb9z8u7'"
871455653461716992,2017-06-04 19:56:33,b'RT @cler0701: @FranJSepulveda @felipekast yo en el 2022 voto por el o @tjholt'
871455612852461575,2017-06-04 19:56:23,b'RT @CarmenBorbarnF: @nicorios.... Buena entrevista a @tjholt.... En lo referido a preguntas directas y \xc3\xa1gil. Recomendar\xc3\xada a postulantes + c\xe2\x80\xa6'
871408097557962752,2017-06-04 16:47:35,b'RT @robertoampuero: THE CLINIC: La otra omisi\xc3\xb3n de Alejandro Guillier: Sus a\xc3\xb1os al servicio de los clientes del lobista Enrique Correa - ht\xe2\x80\xa6'
871178031439728640,2017-06-04 01:33:23,b'Me recuerda a mis 2 hijas a esa edad... Es genial. https://t.co/NBntzdM3ap'
871058663124938752,2017-06-03 17:39:03,"b'RT @thehill: Actress Julie Andrews slams Trump\'s Paris agreement decision: ""No one place or person comes \'first\'"" https://t.co/vn3PfoAFQR h\xe2\x80\xa6'"
871054058496380928,2017-06-03 17:20:45,"b'RT @Almagro_OEA2015: Personas como @Tibisay_Lucena trabajan xa consolidar dictadura sostenida con sufrimiento del pueblo, muertes, tortura\xe2\x80\xa6'"
871052496923394048,2017-06-03 17:14:33,"b'RT @thehill: Kaine: Trump is ""jealous of Obama"" accomplishments https://t.co/H3egnfPrQT https://t.co/q1XGKssmhU'"
871052446050766848,2017-06-03 17:14:21,b'RT @Slate: Al Gore\xe2\x80\x99s climate doc An Inconvenient Sequel will screen for free next week: https://t.co/YeatOb5yUe https://t.co/YY3HbgFPP6'
871018086236913665,2017-06-03 14:57:49,b'RT @Emol: S\xc3\xadmbolo de estatus y altos precios: Los motivos detr\xc3\xa1s del masivo robo de mascotas https://t.co/mZn8AFnKC9 https://t.co/egazKNncvH'
871014850260021249,2017-06-03 14:44:57,b'RT @spectatorindex: FRANCE: India and France pledge to cooperate in the fight against climate change'
871013538130690048,2017-06-03 14:39:44,b'Este tipo es notable. https://t.co/zenSTmM5JZ'
871013372342489088,2017-06-03 14:39:05,b'El rigor proyecta carisma.... Angela Merkel https://t.co/hRWJ8KvLLP v\xc3\xada @newyorker'
871003397352300545,2017-06-03 13:59:27,"b'RT @UEmadrid: ""No es as\xc3\xad como funciona. Los americanos no pueden dejar as\xc3\xad como as\xc3\xad el Acuerdo de Par\xc3\xads contra el #cambioclim\xc3\xa1tico"" - @Junc\xe2\x80\xa6'"
871002643661033472,2017-06-03 13:56:27,b'Solo en Chile....la torpeza que los deja en rid\xc3\xadculo motiva sumarios https://t.co/57jkzBz8TK'
871001456425541632,2017-06-03 13:51:44,"b'RT @alb0black: Ferrocarril Llanos del Maipo, Estaci\xc3\xb3n Puente Alto, c1930.\n#Chile https://t.co/8aIFjl970y'"
870934779469942784,2017-06-03 09:26:47,b'RT @Slate: This year\xe2\x80\x99s string of brutal hate crimes is intrinsically connected to the rise of Trump: https://t.co/3eKZ5MoLwo https://t.co/q\xe2\x80\xa6'
870924207965831168,2017-06-03 08:44:46,"b""James 'Mad Dog' Mattis quotes Churchill to reassure allies over Donald Trump https://t.co/Xefcoiobu3 v\xc3\xada @telegraphnews"""
870899109565272064,2017-06-03 07:05:02,b'RT @TheEconomist: Mass incarceration has raised the American poverty rate by an estimated 20% https://t.co/8DsWG0XGq4'
870878516870615040,2017-06-03 05:43:13,"b'RT @eblesmancer: #sabiausted Clotario Blest dej\xc3\xb3 al amor de su vida, para servir a los trabajadores y morir pobre, sin cargos, soltero y re\xe2\x80\xa6'"
870871941619568641,2017-06-03 05:17:05,"b'RT @alb0black: Edificio de la Bolsa de Comercio de Valparaiso, a\xc3\xb1o 1867. https://t.co/AO8YQrli5B'"
870871917061865472,2017-06-03 05:16:59,"b'RT @alb0black: Vista del puente de Calicanto sobre el r\xc3\xado Mapocho de Santiago de Chile, a\xc3\xb1o 1863. https://t.co/amTjIIpkpD'"
870870653410398208,2017-06-03 05:11:58,"b'RT @alb0black: Alameda de Las Delicias, cerro San Cristobal y Santa Luc\xc3\xada, Iglesia de San Francisco.\nSantiago de Chile, a\xc3\xb1o 1867.\n\n(color r\xe2\x80\xa6'"
870865901809262593,2017-06-03 04:53:05,"b'RT @alb0black: Hotel Col\xc3\xb3n de Valparaiso, a\xc3\xb1o 1867. https://t.co/K1lzOKDjUo'"
870865250995908608,2017-06-03 04:50:30,b'No tuvo el sastre de Rodrigo Pe\xc3\xb1ailillo https://t.co/vkXxGpERVA'
870863248056344576,2017-06-03 04:42:32,b'No me lo imagino con 27 l\xc3\xadneas telef\xc3\xb3nicas..... https://t.co/bnGPaqgnNC'
870858886420541441,2017-06-03 04:25:12,"b'RT @eblesmancer: #sabiausted en 1971 se aprob\xc3\xb3 la Corte de Apelaciones de Los Angeles, se derog\xc3\xb3 en 1976. Nunca funcion\xc3\xb3'"
870856549513797637,2017-06-03 04:15:55,"b'RT @S_Schwartzmann: Rub\xc3\xa9n Zito, el ""experto"" electr\xc3\xb3nico autodidacta, dice, pas\xc3\xb3 de acusador a acusado en investigaci\xc3\xb3n por micr\xc3\xb3fonos en C\xe2\x80\xa6'"
870855518784552960,2017-06-03 04:11:50,b'RT @GavinNewsom: This is from an Australian news outlet. https://t.co/yjmj7SzXRk'
870854321172361218,2017-06-03 04:07:04,"b""Chile deja de ser lo que somos si aceptamos que cualquier tipo q'no naci\xc3\xb3 aqu\xc3\xad venga a pautear nuestra democracia d\xe2\x80\xa6 https://t.co/DCs307255I"""
870852845381267457,2017-06-03 04:01:12,b'Que sepa yo \xc2\xbfdesde cu\xc3\xa1ndo tengo que comulgar con tus gustos o adecuar mis opiniones a ellos? https://t.co/SjHbEwl3yz'
870851267811299329,2017-06-03 03:54:56,"b'Me importa poco incluso que me digas ""tengo amigos jud\xc3\xados"" como 1nazi. si crees que yo me tengo q\'bancar tu forma d\xe2\x80\xa6 https://t.co/zSoId5Y4xk'"
870850701303349248,2017-06-03 03:52:41,b'Es como si te dijera che.. no s\xc3\xa9.. como tu Per\xc3\xb3n hubiera comulgado con Menem o tu Isabelita con Cristina... \xc2\xbfentend\xe2\x80\xa6 https://t.co/wp24c2NQuZ'
870850223454769152,2017-06-03 03:50:47,"b""Puedes decir lo q'quieras pero est\xc3\xa1s fuera d'tu jaula si crees q'le har\xc3\xa9 caso a qui\xc3\xa9n no es chileno de c\xc3\xb3mo discrim\xe2\x80\xa6 https://t.co/o5E5CsTrYb"""
870849541129609218,2017-06-03 03:48:04,"b""Hay gente q'cree lo q'quiere creer, como si no hubiera 1caso CAVAL, 1denuncia x abuso d'posici\xc3\xb3n privilegiada en co\xe2\x80\xa6 https://t.co/Qf5fuPF0Q7"""
870848583372853248,2017-06-03 03:44:16,"b'1) no es solo la derecha la que cree eso... y 2) no creo q\'est\xc3\xa1 ""al borde"".. 1amigo d\'gobierno ayer me dijo ""est\xc3\xa1 l\xe2\x80\xa6 https://t.co/YxWkudZ0AI'"
870847719878873090,2017-06-03 03:40:50,"b""Se me hab\xc3\xada olvidado q'tengo que tratar a chilenos seg\xc3\xban su origen pol\xc3\xadtico. https://t.co/mqKKpujlO0"""
870847242403557376,2017-06-03 03:38:56,"b""\xc2\xbfxq'Bachelet opt\xc3\xb3 x gratuidad a 1's pocos y no resolver el endeuda% estudiantil?.. Simple.. en el 2\xc2\xb0caso las univ del CRUCH no recib\xc3\xadan nada"""
870846418147213312,2017-06-03 03:35:40,"b""Lo q'me importa es c\xc3\xb3mo 1cultura entera de izquierda se responde la pregunta \xc2\xbfc\xc3\xb3mo fueron capaces de perder la br\xc3\xbaj\xe2\x80\xa6 https://t.co/bFaIb50Pac"""
870845500592926721,2017-06-03 03:32:01,b'Chile es el 1er caso d\xc3\xb3nde un gobierno fomenta su propio Podemos.... vaya alguien a entenderlo... Es como disparase al pie.'
870845201937555457,2017-06-03 03:30:50,"b'La izquierda chilena pasar\xc3\xa1 muchos a\xc3\xb1os tratando de sacudirse del lastre de Bachelet.... tendr\xc3\xa1 harto ""soul searching"" que hacer.'"
870843962973728768,2017-06-03 03:25:54,b'\xc2\xbft\xc3\xba te crees esa imagen con la que necesitas asociar a otros o solo lo usas como 1 recurso ret\xc3\xb3rico?... https://t.co/H3mLrnejsa'
870843352467599360,2017-06-03 03:23:29,b'Tb alguien podr\xc3\xada decir que el emfoque de pensiones de Bachelet se justifica con casos como Myriam Olate.. Lo mismo c/la gratuidad'
870842984807505920,2017-06-03 03:22:01,"b""Tal vez sea +f\xc3\xa1cil conversar contigo cdo sepas d'lo q'hablas... Probablemente uses menos adjetivos. https://t.co/Cpn80GVk9t"""
870842569663672320,2017-06-03 03:20:22,"b""Bachelet solo di\xc3\xb3 gratuidad a 1grupito q'fuera la cara d'transferencias a univ d'mala calidad..Mantuvo el lucro y el alto endeudamiento univ"""
870842064094810112,2017-06-03 03:18:22,"b""Si tienes 100 y debes optar entre gratuidad pa'1grupo chico pa'estudiar c/la misma mala calidad o prod +impacto en pobres,la opci\xc3\xb3n es obvia"""
870841356222173184,2017-06-03 03:15:33,"b""Los sectores populares q'entraron a la clase media en el siglo XX lo hicieron d'1modo mucho +arm\xc3\xb3nico y buena tela q'los hijos d'Bachelet"""
870840373769326592,2017-06-03 03:11:39,"b'Bachelet d""popular"" no tiene nada. Su clientela beneficiaria no es la +pobre del pa\xc3\xads y ha sido tratada poco menos d\'incapaz y dependiente'"
870839596640292865,2017-06-03 03:08:33,"b""Bachelet cambi\xc3\xb3 1siglo entero en q'la izq predic\xc3\xb3 trab, productividad e industrializac d'asalariados x1clase media dependiente d'd\xc3\xa1divas"""
870838527470305280,2017-06-03 03:04:19,b'Chile no puede seguir discutiendo pol\xc3\xadticas p\xc3\xbablicas con tipos en este tono... Nuestra democracia sucumbir\xc3\xa1 https://t.co/wqhhbAULTg'
